JunctionID,StreetIntersectCount,JunctionType,x,y
5004,3,Junction,-123.0598926,49.22941009
5005,4,Junction,-123.0599385,49.26951894
5006,3,Junction,-123.0598729,49.23029248
5007,4,Junction,-123.0599197,49.27042295
5008,4,Junction,-123.0599151,49.27121473
5009,2,Junction,-123.0598381,49.23029222
5010,3,Junction,-123.0598873,49.27205548
5011,3,Junction,-123.0598702,49.27296125
5012,2,Junction,-123.0598177,49.23117468
5013,4,Junction,-123.0598523,49.27386641
5014,4,Junction,-123.0598336,49.27477102
5015,4,Junction,-123.059816,49.27567602
5016,4,Junction,-123.0597999,49.27658055
5017,3,Junction,-123.0597951,49.27748567
5018,3,Junction,-123.0597887,49.27910538
5019,4,Junction,-123.0597801,49.27964813
5020,4,Junction,-123.0597783,49.28024721
5021,4,Junction,-123.0597508,49.28115789
5022,1,Dead end,-123.0597053,49.24489263
5023,4,Junction,-123.0597375,49.28210014
5024,4,Junction,-123.0597177,49.28299431
5025,4,Junction,-123.0597,49.2838985
5026,4,Junction,-123.0596839,49.28480284
5027,2,Psudo,-123.0596204,49.24192197
5028,4,Junction,-123.0596672,49.28570657
5029,4,Junction,-123.0596379,49.28661189
5030,1,Dead end,-123.0595386,49.20563943
5031,4,Junction,-123.0595326,49.20595247
5032,3,Junction,-123.0596153,49.28751575
5033,3,Junction,-123.0595036,49.20747068
5034,2,Psudo,-123.0594552,49.23589576
5035,3,Junction,-123.0593991,49.21236688
5036,3,Junction,-123.0593866,49.21292008
5037,3,Junction,-123.0593776,49.21335064
5038,3,Junction,-123.0593588,49.21417926
5039,3,Junction,-123.0593519,49.21447523
5040,4,Junction,-123.0593488,49.22023762
5041,3,Junction,-123.0593345,49.21526615
5042,3,Junction,-123.0593368,49.22120088
5043,4,Junction,-123.059331,49.21795849
5044,3,Junction,-123.0593343,49.22140377
5045,3,Junction,-123.0593222,49.21582861
5046,3,Junction,-123.0593245,49.22215628
5047,4,Junction,-123.0593014,49.21709538
5048,3,Junction,-123.059206,49.22256823
5049,4,Junction,-123.0592809,49.2893219
5050,2,Junction,-123.0592021,49.24986451
5051,2,Psudo,-123.0591695,49.22300284
5052,3,Junction,-123.0591677,49.22306022
5053,3,Junction,-123.0591433,49.22396413
5054,3,Junction,-123.0591424,49.24234755
5055,4,Junction,-123.0591192,49.22503234
5056,3,Junction,-123.059101,49.21161204
5057,3,Junction,-123.059101,49.2257715
5058,3,Junction,-123.0590899,49.22622421
5059,3,Junction,-123.059124,49.25947546
5060,4,Junction,-123.0590698,49.22709438
5061,3,Junction,-123.0590568,49.22757704
5062,4,Junction,-123.0590386,49.22848331
5063,4,Junction,-123.0590202,49.22940372
5064,3,Junction,-123.0590287,49.2521749
5065,1,Dead end,-123.0590297,49.25346823
5066,1,Dead end,-123.0590221,49.25509634
5067,1,Dead end,-123.0590144,49.2567618
5068,4,Junction,-123.0588634,49.23285205
5069,4,Junction,-123.0588533,49.23388222
5070,3,Junction,-123.0588412,49.23488705
5071,3,Junction,-123.0587846,49.23488661
5072,4,Junction,-123.0587729,49.23589212
5073,3,Junction,-123.0587586,49.23689429
5074,3,Junction,-123.0587499,49.2374011
5075,3,Junction,-123.058743,49.23800114
5076,4,Junction,-123.0587321,49.2389074
5077,4,Junction,-123.058704,49.23977175
5078,3,Junction,-123.0586758,49.24063836
5079,4,Junction,-123.0586694,49.24083451
5080,3,Junction,-123.0585777,49.25205113
5081,2,Junction,-123.0585585,49.24964936
5082,2,Junction,-123.0584914,49.24398721
5083,3,Junction,-123.0584356,49.24310238
5084,3,Junction,-123.0582693,49.21581818
5085,4,Junction,-123.0582628,49.25346627
5086,4,Junction,-123.058255,49.25509494
5087,4,Junction,-123.0582474,49.25675603
5088,3,Junction,-123.058218,49.25828132
5089,3,Junction,-123.0582014,49.25910491
5090,4,Junction,-123.0581952,49.25946838
5091,4,Junction,-123.0581779,49.2603724
5092,4,Junction,-123.0581606,49.26127627
5093,4,Junction,-123.0581424,49.26222708
5094,4,Junction,-123.0581124,49.24188013
5095,4,Junction,-123.0581242,49.2631769
5096,4,Junction,-123.0581078,49.26408078
5097,4,Junction,-123.0580915,49.26498484
5098,4,Junction,-123.0580755,49.26588844
5099,3,Junction,-123.0580606,49.26671292
5100,3,Junction,-123.0580585,49.26679026
5101,3,Junction,-123.0580299,49.24671005
5102,4,Junction,-123.0580427,49.26769519
5103,4,Junction,-123.0580232,49.26859972
5104,3,Junction,-123.0579834,49.24810114
5105,4,Junction,-123.0580046,49.26950364
5106,4,Junction,-123.0579868,49.27040915
5107,3,Junction,-123.0579588,49.24883241
5108,4,Junction,-123.0579706,49.27119684
5109,3,Junction,-123.0579136,49.22939616
5110,4,Junction,-123.0579461,49.27204268
5111,3,Junction,-123.0578751,49.22022962
5112,4,Junction,-123.0579361,49.27294515
5113,3,Junction,-123.0579091,49.25186509
5114,3,Junction,-123.057858,49.21244065
5115,3,Junction,-123.0578645,49.21877267
5116,3,Junction,-123.0578582,49.21796086
5117,4,Junction,-123.0579178,49.27385007
5118,3,Junction,-123.0578793,49.24398654
5119,4,Junction,-123.0578987,49.27475597
5120,3,Junction,-123.0578402,49.23284239
5121,4,Junction,-123.0578828,49.2756609
5122,4,Junction,-123.0578647,49.27656587
5123,3,Junction,-123.0577908,49.21581348
5124,4,Junction,-123.0578612,49.27747082
5125,3,Junction,-123.0578559,49.27828166
5126,4,Junction,-123.0578516,49.2790952
5127,4,Junction,-123.0578425,49.27963754
5128,3,Junction,-123.0578043,49.24892023
5129,4,Junction,-123.0578305,49.2802249
5130,4,Junction,-123.0578149,49.28114854
5131,3,Junction,-123.0577989,49.28208042
5132,3,Junction,-123.0577149,49.22255818
5133,3,Junction,-123.0577814,49.28298428
5134,4,Junction,-123.0577639,49.28388927
5135,4,Junction,-123.0577483,49.28479262
5136,4,Junction,-123.0577319,49.2856973
5137,3,Junction,-123.0576562,49.22487579
5138,3,Junction,-123.0576584,49.23739501
5139,4,Junction,-123.0577086,49.28660928
5140,3,Junction,-123.0576391,49.23890129
5141,4,Junction,-123.0576904,49.2875118
5142,4,Junction,-123.0576695,49.28842118
5143,3,Junction,-123.0576496,49.28932272
5144,4,Junction,-123.0573789,49.21291746
5145,4,Junction,-123.0573124,49.2425937
5146,3,Junction,-123.0573017,49.25169618
5147,2,Psudo,-123.0572207,49.22847934
5148,3,Junction,-123.0569727,49.20977089
5149,2,Psudo,-123.0569295,49.21123698
5150,3,Junction,-123.0569243,49.21350209
5151,4,Junction,-123.0568449,49.20708077
5152,4,Junction,-123.0568302,49.20580297
5153,1,Dead end,-123.056826,49.20543695
5154,3,Junction,-123.0568281,49.21707796
5155,2,Psudo,-123.0566944,49.21381749
5156,3,Junction,-123.0566604,49.20797287
5157,3,Junction,-123.0566397,49.24341164
5158,3,Junction,-123.0566392,49.2437112
5159,3,Junction,-123.0566387,49.24398493
5160,3,Junction,-123.0566015,49.2114768
5161,3,Junction,-123.0566371,49.24461615
5162,3,Junction,-123.0566342,49.24544251
5163,3,Junction,-123.0566333,49.24579386
5164,3,Junction,-123.0566322,49.24626983
5165,3,Junction,-123.0566312,49.24669647
5166,3,Junction,-123.05663,49.24709649
5167,3,Junction,-123.0566269,49.24843326
5168,3,Junction,-123.056624,49.24879861
5169,3,Junction,-123.0566217,49.24969088
5170,3,Junction,-123.056619,49.25062895
5171,3,Junction,-123.0566168,49.25151409
5172,3,Junction,-123.0565717,49.21398575
5173,3,Junction,-123.0566124,49.25235245
5174,3,Junction,-123.056611,49.25275989
5175,4,Junction,-123.0566086,49.25346243
5176,3,Junction,-123.0566008,49.25509101
5177,3,Junction,-123.0565986,49.25645409
5178,3,Junction,-123.0565981,49.25674419
5179,3,Junction,-123.0565705,49.23283106
5180,4,Junction,-123.0565949,49.25776416
5181,4,Junction,-123.0565926,49.25846315
5182,3,Junction,-123.0565913,49.25914694
5183,3,Junction,-123.0565908,49.25945632
5184,3,Junction,-123.0565896,49.26008273
5185,3,Junction,-123.056589,49.2603606
5186,3,Junction,-123.0565878,49.26101939
5187,3,Junction,-123.0565873,49.26126429
5188,4,Junction,-123.0565856,49.26214371
5189,3,Junction,-123.0565844,49.2629662
5190,3,Junction,-123.0565838,49.26316541
5191,3,Junction,-123.0565526,49.23738882
5192,3,Junction,-123.0565826,49.26387066
5193,3,Junction,-123.0565823,49.26406941
5194,3,Junction,-123.056581,49.26477314
5195,3,Junction,-123.0565806,49.26497392
5196,3,Junction,-123.0565793,49.26587796
5197,3,Junction,-123.056579,49.26572342
5198,3,Junction,-123.056579,49.26667229
5199,3,Junction,-123.0565788,49.26677914
5200,3,Junction,-123.0565767,49.26757715
5201,3,Junction,-123.0565764,49.26768403
5202,4,Junction,-123.0565753,49.2685885
5203,4,Junction,-123.0565733,49.26950024
5204,4,Junction,-123.0565732,49.27042793
5205,3,Junction,-123.056534,49.23889515
5206,3,Junction,-123.05657,49.27135628
5207,3,Junction,-123.0565688,49.27202807
5208,3,Junction,-123.0565676,49.27118368
5209,3,Junction,-123.0565683,49.27228954
5210,4,Junction,-123.0565681,49.27306748
5211,3,Junction,-123.056567,49.27383964
5212,3,Junction,-123.0565663,49.27414244
5213,3,Junction,-123.0565648,49.27474604
5214,3,Junction,-123.0565643,49.27497181
5215,3,Junction,-123.0564905,49.21203385
5216,3,Junction,-123.0565625,49.27565069
5217,1,Dead end,-123.0564985,49.22138687
5218,3,Junction,-123.0565595,49.27580132
5219,4,Junction,-123.0565603,49.27663095
5220,3,Junction,-123.0565048,49.22938714
5221,4,Junction,-123.0565595,49.27746078
5222,4,Junction,-123.056555,49.27827485
5223,4,Junction,-123.0565505,49.2790881
5224,3,Junction,-123.0565474,49.27963064
5225,4,Junction,-123.0565441,49.2802188
5226,4,Junction,-123.0565353,49.28114048
5227,4,Junction,-123.0565331,49.28207425
5228,4,Junction,-123.0565272,49.2829784
5229,4,Junction,-123.0565205,49.28388269
5230,4,Junction,-123.0565155,49.28478636
5231,4,Junction,-123.05651,49.28569063
5232,3,Junction,-123.056498,49.28660608
5233,3,Junction,-123.0564971,49.28672491
5234,3,Junction,-123.0564931,49.28750918
5235,3,Junction,-123.0564923,49.287724
5236,3,Junction,-123.0564114,49.22022165
5237,3,Junction,-123.0564885,49.28842041
5238,3,Junction,-123.0564841,49.28870644
5239,2,Psudo,-123.0564841,49.28920418
5240,3,Junction,-123.0563986,49.21580011
5241,3,Junction,-123.0564823,49.28932331
5242,3,Junction,-123.0564761,49.28970527
5243,4,Junction,-123.0564769,49.29068397
5244,1,Dead end,-123.0564748,49.2913123
5245,3,Junction,-123.056416,49.23975907
5246,3,Junction,-123.0562924,49.21783536
5247,3,Junction,-123.056256,49.21441892
5248,3,Junction,-123.0562495,49.22254753
5249,3,Junction,-123.0562995,49.29072025
5250,4,Junction,-123.0561911,49.22482078
5251,3,Junction,-123.0561532,49.25346117
5252,3,Junction,-123.0560538,49.22575423
5253,2,Psudo,-123.0560535,49.25361457
5254,3,Junction,-123.0560109,49.22686213
5255,2,Psudo,-123.0558514,49.25235809
5256,1,Dead end,-123.0558378,49.24748577
5257,3,Junction,-123.055837,49.24709605
5258,3,Junction,-123.0557925,49.21762367
5259,3,Junction,-123.0557796,49.25403627
5260,4,Junction,-123.055486,49.2338628
5261,3,Junction,-123.0554765,49.23486752
5262,4,Junction,-123.0554685,49.23587508
5263,4,Junction,-123.0554489,49.23738307
5264,4,Junction,-123.0554288,49.23888903
5265,3,Junction,-123.0554167,49.23975334
5266,4,Junction,-123.0553801,49.23282088
5267,2,Psudo,-123.055354,49.21019374
5268,3,Junction,-123.055283,49.21578875
5269,3,Junction,-123.0552462,49.25485622
5270,3,Junction,-123.0552111,49.2317865
5271,3,Junction,-123.0551936,49.23086103
5272,2,Psudo,-123.0551386,49.20718842
5273,3,Junction,-123.0551488,49.21694731
5274,3,Junction,-123.0551219,49.21621154
5275,1,Dead end,-123.0551052,49.20559291
5276,4,Junction,-123.0550951,49.21251829
5277,3,Junction,-123.054998,49.2557101
5278,3,Junction,-123.0549965,49.25600879
5279,3,Junction,-123.0549943,49.25660384
5280,3,Junction,-123.0549902,49.25756074
5281,4,Junction,-123.0549306,49.22938027
5282,4,Junction,-123.0548777,49.2202138
5283,4,Junction,-123.054862,49.21895088
5284,3,Junction,-123.0548455,49.22115987
5285,3,Junction,-123.0548177,49.22197483
5286,3,Junction,-123.054799,49.22253758
5287,4,Junction,-123.0547351,49.22481091
5288,3,Junction,-123.0547069,49.21433222
5289,3,Junction,-123.0547397,49.25816917
5290,3,Junction,-123.0547013,49.22593671
5291,4,Junction,-123.0547379,49.2600859
5292,4,Junction,-123.0547361,49.2591494
5293,3,Junction,-123.0547367,49.26102225
5294,4,Junction,-123.0546785,49.22676391
5295,3,Junction,-123.0546548,49.22757085
5296,3,Junction,-123.0546879,49.26201113
5297,4,Junction,-123.0546849,49.26296544
5298,4,Junction,-123.054684,49.26386993
5299,4,Junction,-123.0546823,49.26477305
5300,4,Junction,-123.0546798,49.26572271
5301,4,Junction,-123.0546822,49.26950013
5302,4,Junction,-123.054678,49.26667195
5303,4,Junction,-123.054677,49.26757542
5304,4,Junction,-123.0546759,49.26847995
5305,4,Junction,-123.0546772,49.27042545
5306,4,Junction,-123.0546725,49.27135661
5307,4,Junction,-123.0546688,49.27229046
5308,4,Junction,-123.0546125,49.22847269
5309,4,Junction,-123.054643,49.27326603
5310,4,Junction,-123.0546413,49.27414007
5311,4,Junction,-123.0546386,49.27496942
5312,4,Junction,-123.0546379,49.27579789
5313,4,Junction,-123.0546345,49.27662858
5314,3,Junction,-123.0546318,49.27745761
5315,2,Junction,-123.054575,49.24792259
5316,4,Junction,-123.0545693,49.24881506
5317,4,Junction,-123.0545634,49.24970969
5318,3,Junction,-123.0545582,49.25064522
5319,4,Junction,-123.0545724,49.27908508
5320,4,Junction,-123.05457,49.27827188
5321,3,Junction,-123.0545677,49.27745783
5322,4,Junction,-123.0545669,49.28021627
5323,4,Junction,-123.0545661,49.28113972
5324,4,Junction,-123.0545664,49.28207162
5325,4,Junction,-123.0545667,49.28297542
5326,4,Junction,-123.0545657,49.28387946
5327,3,Junction,-123.0545151,49.23888394
5328,4,Junction,-123.054564,49.28478407
5329,4,Junction,-123.0545623,49.28568854
5330,3,Junction,-123.0545232,49.25321129
5331,3,Junction,-123.054508,49.24023255
5332,4,Junction,-123.0545585,49.28672467
5333,4,Junction,-123.0545582,49.28771901
5334,4,Junction,-123.0545194,49.25404553
5335,1,Dead end,-123.0545187,49.2544286
5336,3,Junction,-123.0545033,49.24106165
5337,3,Junction,-123.0545004,49.24133724
5338,4,Junction,-123.0545522,49.28870737
5339,3,Junction,-123.0544984,49.24243729
5340,4,Junction,-123.0545456,49.28970274
5341,4,Junction,-123.0545468,49.29107817
5342,4,Junction,-123.0545454,49.29071184
5343,1,Dead end,-123.0545437,49.29179088
5344,3,Junction,-123.054381,49.21489965
5345,3,Junction,-123.054371,49.23974706
5346,3,Junction,-123.0543008,49.21798176
5347,1,Dead end,-123.0542501,49.23435727
5348,4,Junction,-123.0542376,49.23586875
5349,3,Junction,-123.0542363,49.24461495
5350,4,Junction,-123.0542313,49.24544216
5351,4,Junction,-123.0542297,49.24626935
5352,4,Junction,-123.0542188,49.23737553
5353,2,Junction,-123.054227,49.24709556
5354,3,Junction,-123.0541978,49.23888266
5355,3,Junction,-123.0540676,49.24002851
5356,3,Junction,-123.054014,49.24000365
5357,3,Junction,-123.053795,49.24334455
5358,4,Junction,-123.0536942,49.21714004
5359,3,Junction,-123.0536733,49.21619806
5360,1,Dead end,-123.0536454,49.25660184
5361,2,Psudo,-123.0534545,49.20600684
5362,2,Psudo,-123.0534116,49.20729962
5363,3,Junction,-123.0534413,49.24370831
5364,1,Dead end,-123.0533666,49.22318238
5365,2,Psudo,-123.0533698,49.23280256
5366,3,Junction,-123.0530768,49.21425303
5367,4,Junction,-123.0530096,49.23586236
5368,4,Junction,-123.0529894,49.23736802
5369,1,Dead end,-123.052985,49.2343507
5370,3,Junction,-123.0529925,49.26201019
5371,3,Junction,-123.0529676,49.23887569
5372,3,Junction,-123.0529893,49.26102584
5373,3,Junction,-123.0529867,49.26008844
5374,3,Junction,-123.0529836,49.25915159
5375,3,Junction,-123.0529804,49.25817812
5376,2,Junction,-123.0529699,49.25446969
5377,3,Junction,-123.0529688,49.25491307
5378,3,Junction,-123.0529654,49.25570788
5379,3,Junction,-123.0529594,49.25749997
5380,1,Dead end,-123.0528248,49.21527063
5381,4,Junction,-123.0527443,49.22021005
5382,3,Junction,-123.0527352,49.21895306
5383,4,Junction,-123.0527181,49.2428886
5384,4,Junction,-123.0525595,49.2211097
5385,3,Junction,-123.0525587,49.24461654
5386,3,Junction,-123.0525508,49.23932474
5387,3,Junction,-123.0525502,49.24150124
5388,4,Junction,-123.0525158,49.22192379
5389,3,Junction,-123.0524741,49.22274022
5390,3,Junction,-123.0524526,49.22316263
5391,1,Dead end,-123.052435,49.21618533
5392,3,Junction,-123.0524201,49.22381022
5393,3,Junction,-123.0523705,49.22479445
5394,3,Junction,-123.0522385,49.21497965
5395,3,Junction,-123.0522325,49.24793033
5396,4,Junction,-123.0522279,49.24882386
5397,4,Junction,-123.0522238,49.24971811
5398,4,Junction,-123.0522228,49.25065683
5399,4,Junction,-123.0522078,49.25154073
5400,4,Junction,-123.0521936,49.25237917
5401,3,Junction,-123.0521892,49.26200972
5402,4,Junction,-123.0521793,49.25321801
5403,4,Junction,-123.0521643,49.25405683
5404,4,Junction,-123.0521736,49.26296431
5405,3,Junction,-123.0521576,49.25448076
5406,4,Junction,-123.0521588,49.26386881
5407,4,Junction,-123.0521441,49.26477239
5408,4,Junction,-123.0521317,49.26572113
5409,4,Junction,-123.0521191,49.26667084
5410,4,Junction,-123.0521043,49.26757493
5411,4,Junction,-123.0520907,49.26847838
5412,4,Junction,-123.0520744,49.2695024
5413,3,Junction,-123.0520608,49.27042374
5414,4,Junction,-123.0520289,49.24544489
5415,3,Junction,-123.0520278,49.24461679
5416,3,Junction,-123.0520279,49.24627271
5417,4,Junction,-123.0520458,49.27135558
5418,4,Junction,-123.0520317,49.27228698
5419,3,Junction,-123.0519605,49.21709835
5420,4,Junction,-123.0520174,49.27326362
5421,4,Junction,-123.0520024,49.27413777
5422,4,Junction,-123.0519861,49.27496624
5423,4,Junction,-123.0519797,49.27579554
5424,4,Junction,-123.0519769,49.27662532
5425,3,Junction,-123.0519117,49.23997915
5426,4,Junction,-123.0519449,49.27745319
5427,4,Junction,-123.0519437,49.27826718
5428,4,Junction,-123.0519438,49.27908235
5429,4,Junction,-123.0519424,49.28021354
5430,4,Junction,-123.0519403,49.28113581
5431,4,Junction,-123.0519401,49.28206766
5432,4,Junction,-123.0519397,49.28297227
5433,4,Junction,-123.0519386,49.28387616
5434,4,Junction,-123.0519369,49.28478077
5435,4,Junction,-123.0519365,49.28568525
5436,4,Junction,-123.0519339,49.28671945
5437,4,Junction,-123.0519332,49.2877192
5438,3,Junction,-123.0518907,49.24751791
5439,3,Junction,-123.0518891,49.24792999
5440,1,Dead end,-123.0518844,49.24681278
5441,4,Junction,-123.0519223,49.28870958
5442,3,Junction,-123.0519212,49.29071419
5443,4,Junction,-123.0519188,49.28970051
5444,1,Dead end,-123.0519191,49.29230358
5445,4,Junction,-123.0519151,49.29164655
5446,3,Junction,-123.0517833,49.22592095
5447,3,Junction,-123.0517677,49.23886855
5448,4,Junction,-123.0517411,49.22673682
5449,3,Junction,-123.0517404,49.2373614
5450,4,Junction,-123.0517119,49.23585559
5451,4,Junction,-123.0516979,49.22755125
5452,4,Junction,-123.0516772,49.23384164
5453,4,Junction,-123.0516561,49.23278712
5454,4,Junction,-123.0516494,49.22845621
5455,3,Junction,-123.0516391,49.23177162
5456,3,Junction,-123.0516408,49.2424315
5457,3,Junction,-123.0516286,49.23112894
5458,3,Junction,-123.051623,49.23080036
5459,3,Junction,-123.0516138,49.23027712
5460,4,Junction,-123.0515988,49.22936628
5461,2,Psudo,-123.0515856,49.24031296
5462,3,Junction,-123.0515632,49.23886729
5463,3,Junction,-123.0514243,49.21894632
5464,1,Dead end,-123.0514237,49.2193714
5465,1,Dead end,-123.0514295,49.24627368
5466,1,Dead end,-123.0512888,49.24659456
5467,3,Junction,-123.0512522,49.24064377
5468,3,Junction,-123.0510346,49.24461722
5469,3,Junction,-123.0509423,49.2408308
5470,3,Junction,-123.0508134,49.24327574
5471,3,Junction,-123.050585,49.21705849
5472,4,Junction,-123.0505427,49.21806815
5473,3,Junction,-123.0505403,49.21894535
5474,4,Junction,-123.0505389,49.2202085
5475,3,Junction,-123.0504967,49.22106588
5476,3,Junction,-123.0504549,49.22188003
5477,4,Junction,-123.0504131,49.22269368
5478,1,Dead end,-123.0504107,49.24622596
5479,3,Junction,-123.0503585,49.22376443
5480,4,Junction,-123.0503076,49.22477811
5481,3,Junction,-123.0503005,49.2382806
5482,4,Junction,-123.0502466,49.22591263
5483,3,Junction,-123.0502371,49.24111419
5484,3,Junction,-123.0502035,49.2267275
5485,4,Junction,-123.050198,49.2358455
5486,4,Junction,-123.0501605,49.22754292
5487,3,Junction,-123.0501616,49.23386508
5488,4,Junction,-123.0501223,49.23278355
5489,3,Junction,-123.0501166,49.23114595
5490,4,Junction,-123.0501132,49.22844703
5491,3,Junction,-123.0500647,49.22934922
5492,2,Psudo,-123.0496436,49.22267636
5493,3,Junction,-123.0496264,49.2446163
5494,3,Junction,-123.0496235,49.2454458
5495,3,Junction,-123.0496232,49.24626332
5496,3,Junction,-123.0496204,49.2471021
5497,3,Junction,-123.0496195,49.24752727
5498,4,Junction,-123.0496162,49.24792806
5499,4,Junction,-123.0496087,49.24882324
5500,4,Junction,-123.0496023,49.24971689
5501,4,Junction,-123.0496003,49.2506549
5502,4,Junction,-123.0495853,49.25153892
5503,3,Junction,-123.049571,49.25237728
5504,3,Junction,-123.0495547,49.24179965
5505,3,Junction,-123.0495559,49.25321607
5506,4,Junction,-123.0495627,49.26200589
5507,4,Junction,-123.0495529,49.26296332
5508,3,Junction,-123.04954,49.25873023
5509,3,Junction,-123.0495357,49.25447022
5510,3,Junction,-123.0495361,49.25543934
5511,3,Junction,-123.0495387,49.2583808
5512,3,Junction,-123.0495364,49.25634382
5513,4,Junction,-123.0495341,49.25405658
5514,2,Psudo,-123.0495366,49.25679635
5515,4,Junction,-123.049537,49.25791797
5516,4,Junction,-123.0495338,49.26386779
5517,3,Junction,-123.0494993,49.24461588
5518,4,Junction,-123.049518,49.26477227
5519,4,Junction,-123.0495097,49.26571725
5520,4,Junction,-123.049494,49.26666741
5521,4,Junction,-123.0494781,49.26757193
5522,3,Junction,-123.0494656,49.26847588
5523,3,Junction,-123.0494642,49.26851232
5524,4,Junction,-123.0494497,49.26949922
5525,3,Junction,-123.0494353,49.27042103
5526,4,Junction,-123.0494211,49.27135358
5527,4,Junction,-123.0494053,49.27228503
5528,4,Junction,-123.0493923,49.27326168
5529,4,Junction,-123.0493772,49.27413627
5530,4,Junction,-123.049363,49.27496618
5531,4,Junction,-123.0493471,49.27579364
5532,2,Junction,-123.049278,49.21933393
5533,4,Junction,-123.0493344,49.27662293
5534,4,Junction,-123.0493182,49.27745181
5535,4,Junction,-123.0493171,49.27908001
5536,4,Junction,-123.0493156,49.28021025
5537,4,Junction,-123.0493128,49.27826604
5538,4,Junction,-123.0493151,49.28113299
5539,4,Junction,-123.0493147,49.28206427
5540,4,Junction,-123.0493127,49.2829694
5541,4,Junction,-123.0493116,49.28387387
5542,4,Junction,-123.0493098,49.28477791
5543,4,Junction,-123.0493087,49.28568237
5544,4,Junction,-123.0493066,49.28671641
5545,4,Junction,-123.0493016,49.28771282
5546,4,Junction,-123.0492985,49.28870858
5547,4,Junction,-123.0492965,49.28970387
5548,3,Junction,-123.0492943,49.29071487
5549,4,Junction,-123.0492905,49.29221342
5550,1,Dead end,-123.0492882,49.29266631
5551,3,Junction,-123.0490002,49.22019586
5552,1,Dead end,-123.0488984,49.22669677
5553,4,Junction,-123.0488699,49.2227417
5554,3,Junction,-123.0488884,49.24247149
5555,3,Junction,-123.0488764,49.23761888
5556,3,Junction,-123.0488412,49.21821457
5557,3,Junction,-123.0488292,49.23759698
5558,3,Junction,-123.0488266,49.23583754
5559,3,Junction,-123.0488024,49.22933506
5560,4,Junction,-123.0487967,49.23033683
5561,4,Junction,-123.0487903,49.23116006
5562,3,Junction,-123.0487747,49.23202503
5563,3,Junction,-123.0487669,49.22476313
5564,4,Junction,-123.0487591,49.23278042
5565,3,Junction,-123.0487355,49.23403717
5566,1,Dead end,-123.0486217,49.24542319
5567,3,Junction,-123.0484304,49.24228031
5568,1,Dead end,-123.0482276,49.25452012
5569,3,Junction,-123.0482144,49.25404367
5570,3,Junction,-123.0481099,49.23839633
5571,3,Junction,-123.0480329,49.21933358
5572,3,Junction,-123.0480313,49.22019392
5573,3,Junction,-123.0477089,49.2061915
5574,1,Dead end,-123.0476978,49.2053646
5575,3,Junction,-123.04768,49.2076586
5576,3,Junction,-123.0476975,49.22588854
5577,3,Junction,-123.0476638,49.20648234
5578,3,Junction,-123.0476551,49.22672956
5579,3,Junction,-123.047611,49.22751226
5580,3,Junction,-123.0476097,49.23706859
5581,2,Psudo,-123.0475772,49.23573057
5582,3,Junction,-123.0475783,49.23705651
5583,3,Junction,-123.0475631,49.22841731
5584,3,Junction,-123.0474598,49.22019276
5585,3,Junction,-123.0474535,49.23906353
5586,3,Junction,-123.0473952,49.2419968
5587,3,Junction,-123.0473549,49.23403891
5588,1,Dead end,-123.0473591,49.24339485
5589,4,Junction,-123.0473106,49.22310973
5590,3,Junction,-123.0472268,49.224747
5591,3,Junction,-123.0471102,49.21741542
5592,3,Junction,-123.047107,49.24460748
5593,3,Junction,-123.0470934,49.24541939
5594,4,Junction,-123.0470807,49.24625639
5595,4,Junction,-123.047074,49.25063546
5596,3,Junction,-123.0470672,49.24709384
5597,4,Junction,-123.047062,49.24880838
5598,4,Junction,-123.0470639,49.25151584
5599,4,Junction,-123.0470617,49.24970106
5600,4,Junction,-123.0470598,49.24791592
5601,3,Junction,-123.0470544,49.25235357
5602,3,Junction,-123.0470449,49.2531914
5603,4,Junction,-123.0470342,49.25403318
5604,2,Psudo,-123.0470316,49.25443367
5605,4,Junction,-123.0470245,49.25542432
5606,4,Junction,-123.0470198,49.25632876
5607,3,Junction,-123.0470148,49.25723323
5608,4,Junction,-123.0470101,49.2581816
5609,3,Junction,-123.0470064,49.25871491
5610,3,Junction,-123.0470065,49.25904694
5611,3,Junction,-123.0470066,49.26092064
5612,4,Junction,-123.0470064,49.26199161
5613,4,Junction,-123.0470044,49.26295645
5614,4,Junction,-123.0469984,49.26385945
5615,4,Junction,-123.0469927,49.26476305
5616,4,Junction,-123.0469821,49.2657134
5617,4,Junction,-123.0469695,49.26667694
5618,4,Junction,-123.0469553,49.26759319
5619,4,Junction,-123.0469424,49.2685089
5620,4,Junction,-123.0469286,49.2694922
5621,4,Junction,-123.046914,49.27041913
5622,4,Junction,-123.0468991,49.2713496
5623,4,Junction,-123.0468846,49.2722825
5624,4,Junction,-123.046868,49.27325915
5625,3,Junction,-123.0468532,49.27413373
5626,3,Junction,-123.0468518,49.27420927
5627,3,Junction,-123.046839,49.27496301
5628,4,Junction,-123.0467996,49.23973178
5629,3,Junction,-123.0468316,49.27537723
5630,3,Junction,-123.0468252,49.27579246
5631,4,Junction,-123.04681,49.27662136
5632,3,Junction,-123.046659,49.23670213
5633,4,Junction,-123.0466922,49.27744984
5634,4,Junction,-123.0466916,49.2782639
5635,4,Junction,-123.046691,49.2790773
5636,4,Junction,-123.0466902,49.28020789
5637,4,Junction,-123.046689,49.28113016
5638,4,Junction,-123.0466871,49.28206099
5639,4,Junction,-123.0466852,49.28296499
