JunctionID,StreetIntersectCount,JunctionType,longitude,latitude,Vulnerability
5106,4,Junction,-123.0579868,49.27040915,0.0
5107,3,Junction,-123.0579588,49.24883241,0.0
5108,4,Junction,-123.0579706,49.27119684,0.0
5109,3,Junction,-123.0579136,49.22939616,0.0
5110,4,Junction,-123.0579461,49.27204268,0.0
5111,3,Junction,-123.0578751,49.22022962,0.0
5112,4,Junction,-123.0579361,49.27294515,0.4475232137638106
5113,3,Junction,-123.0579091,49.25186509,0.5416850759668536
5114,3,Junction,-123.057858,49.21244065,0.2762516676992083
5115,3,Junction,-123.0578645,49.21877267,0.0
5116,3,Junction,-123.0578582,49.21796086,0.0
5117,4,Junction,-123.0579178,49.27385007,0.0
5118,3,Junction,-123.0578793,49.24398654,0.4386175018099107
5119,4,Junction,-123.0578987,49.27475597,0.0
5120,3,Junction,-123.0578402,49.23284239,1.0174428556890565
5121,4,Junction,-123.0578828,49.2756609,0.0
5122,4,Junction,-123.0578647,49.27656587,0.0
5123,3,Junction,-123.0577908,49.21581348,0.0
5124,4,Junction,-123.0578612,49.27747082,0.0
5125,3,Junction,-123.0578559,49.27828166,0.0
5126,4,Junction,-123.0578516,49.2790952,0.0
5127,4,Junction,-123.0578425,49.27963754,0.0
5128,3,Junction,-123.0578043,49.24892023,0.0
5129,4,Junction,-123.0578305,49.2802249,0.0
5130,4,Junction,-123.0578149,49.28114854,1.727962121687017
5131,3,Junction,-123.0577989,49.28208042,0.0
5132,3,Junction,-123.0577149,49.22255818,0.0
5133,3,Junction,-123.0577814,49.28298428,0.682554595010387
5134,4,Junction,-123.0577639,49.28388927,1.647133008697661
5135,4,Junction,-123.0577483,49.28479262,0.421334222154768
5136,4,Junction,-123.0577319,49.2856973,0.0
5137,3,Junction,-123.0576562,49.22487579,0.956401868081478
5138,3,Junction,-123.0576584,49.23739501,0.0
5139,4,Junction,-123.0577086,49.28660928,0.7218149361586758
5140,3,Junction,-123.0576391,49.23890129,0.0
5141,4,Junction,-123.0576904,49.2875118,1.1053669543247702
5142,4,Junction,-123.0576695,49.28842118,0.0
5143,3,Junction,-123.0576496,49.28932272,0.6928671598004399
5144,4,Junction,-123.0573789,49.21291746,0.0
5145,4,Junction,-123.0573124,49.2425937,3.83023119066769
5146,3,Junction,-123.0573017,49.25169618,0.0
5147,2,Psudo,-123.0572207,49.22847934,0.0
5148,3,Junction,-123.0569727,49.20977089,0.0
5149,2,Psudo,-123.0569295,49.21123698,0.0
5150,3,Junction,-123.0569243,49.21350209,0.0
5151,4,Junction,-123.0568449,49.20708077,0.0
5152,4,Junction,-123.0568302,49.20580297,0.4801414565714212
5153,1,Dead end,-123.056826,49.20543695,0.0
5154,3,Junction,-123.0568281,49.21707796,0.2934227215252159
5155,2,Psudo,-123.0566944,49.21381749,0.0
5156,3,Junction,-123.0566604,49.20797287,0.0
5157,3,Junction,-123.0566397,49.24341164,0.0
5158,3,Junction,-123.0566392,49.2437112,0.0
5159,3,Junction,-123.0566387,49.24398493,0.0
5160,3,Junction,-123.0566015,49.2114768,0.0
5161,3,Junction,-123.0566371,49.24461615,0.0
5162,3,Junction,-123.0566342,49.24544251,0.0
5163,3,Junction,-123.0566333,49.24579386,0.0
5164,3,Junction,-123.0566322,49.24626983,0.2627125872502283
5165,3,Junction,-123.0566312,49.24669647,0.0
5166,3,Junction,-123.05663,49.24709649,0.0
5167,3,Junction,-123.0566269,49.24843326,0.0
5168,3,Junction,-123.056624,49.24879861,0.0
5169,3,Junction,-123.0566217,49.24969088,0.260085461377726
5170,3,Junction,-123.056619,49.25062895,0.6491026283684022
5171,3,Junction,-123.0566168,49.25151409,0.0
5172,3,Junction,-123.0565717,49.21398575,0.0
5173,3,Junction,-123.0566124,49.25235245,0.0
5174,3,Junction,-123.056611,49.25275989,0.0
5175,4,Junction,-123.0566086,49.25346243,0.0
5176,3,Junction,-123.0566008,49.25509101,0.0
5177,3,Junction,-123.0565986,49.25645409,0.0
5178,3,Junction,-123.0565981,49.25674419,0.0
5179,3,Junction,-123.0565705,49.23283106,0.7975487761973146
5180,4,Junction,-123.0565949,49.25776416,0.866565428121334
5181,4,Junction,-123.0565926,49.25846315,0.0
5182,3,Junction,-123.0565913,49.25914694,0.0
5183,3,Junction,-123.0565908,49.25945632,0.3516092065580222
5184,3,Junction,-123.0565896,49.26008273,0.0
5185,3,Junction,-123.056589,49.2603606,0.0
5186,3,Junction,-123.0565878,49.26101939,0.0
5187,3,Junction,-123.0565873,49.26126429,0.0
5188,4,Junction,-123.0565856,49.26214371,1.1863703936347507
5189,3,Junction,-123.0565844,49.2629662,1.9629739399684727
5190,3,Junction,-123.0565838,49.26316541,0.0
5191,3,Junction,-123.0565526,49.23738882,0.0
5192,3,Junction,-123.0565826,49.26387066,1.0082190269082387
5193,3,Junction,-123.0565823,49.26406941,0.0
5194,3,Junction,-123.056581,49.26477314,0.0
5195,3,Junction,-123.0565806,49.26497392,0.0
5196,3,Junction,-123.0565793,49.26587796,0.4298890135238935
5197,3,Junction,-123.056579,49.26572342,0.0
5198,3,Junction,-123.056579,49.26667229,0.0
5199,3,Junction,-123.0565788,49.26677914,0.2084924617347612
5200,3,Junction,-123.0565767,49.26757715,0.4898418510773586
5201,3,Junction,-123.0565764,49.26768403,0.0
5202,4,Junction,-123.0565753,49.2685885,1.2393250017279014
5203,4,Junction,-123.0565733,49.26950024,2.1111472241282567
5204,4,Junction,-123.0565732,49.27042793,0.0
5205,3,Junction,-123.056534,49.23889515,0.0
5206,3,Junction,-123.05657,49.27135628,0.0
5207,3,Junction,-123.0565688,49.27202807,0.2762516676992083
5208,3,Junction,-123.0565676,49.27118368,0.0
5209,3,Junction,-123.0565683,49.27228954,0.0
5210,4,Junction,-123.0565681,49.27306748,0.0
5211,3,Junction,-123.056567,49.27383964,0.0
5212,3,Junction,-123.0565663,49.27414244,0.0
5213,3,Junction,-123.0565648,49.27474604,0.0
5214,3,Junction,-123.0565643,49.27497181,0.0
5215,3,Junction,-123.0564905,49.21203385,0.2762516676992083
5216,3,Junction,-123.0565625,49.27565069,0.0
5217,1,Dead end,-123.0564985,49.22138687,0.0
5218,3,Junction,-123.0565595,49.27580132,0.0
5219,4,Junction,-123.0565603,49.27663095,0.0
5220,3,Junction,-123.0565048,49.22938714,0.7108956991637689
5221,4,Junction,-123.0565595,49.27746078,0.314809173180952
5222,4,Junction,-123.056555,49.27827485,0.0
5223,4,Junction,-123.0565505,49.2790881,0.5191429168313796
5224,3,Junction,-123.0565474,49.27963064,0.0
5225,4,Junction,-123.0565441,49.2802188,0.3310330883210138
5226,4,Junction,-123.0565353,49.28114048,0.996825282088186
5227,4,Junction,-123.0565331,49.28207425,0.0
5228,4,Junction,-123.0565272,49.2829784,0.0
5229,4,Junction,-123.0565205,49.28388269,0.2064075371174136
5230,4,Junction,-123.0565155,49.28478636,0.7428540438216495
5231,4,Junction,-123.05651,49.28569063,0.6177605418414905
5232,3,Junction,-123.056498,49.28660608,0.0
5233,3,Junction,-123.0564971,49.28672491,0.4799849591682688
5234,3,Junction,-123.0564931,49.28750918,0.0
5235,3,Junction,-123.0564923,49.287724,0.0
5236,3,Junction,-123.0564114,49.22022165,0.3623720178604969
5237,3,Junction,-123.0564885,49.28842041,0.0
5238,3,Junction,-123.0564841,49.28870644,0.0
5239,2,Psudo,-123.0564841,49.28920418,0.0
5240,3,Junction,-123.0563986,49.21580011,0.0
5241,3,Junction,-123.0564823,49.28932331,0.0
5242,3,Junction,-123.0564761,49.28970527,0.0
5243,4,Junction,-123.0564769,49.29068397,0.0
5244,1,Dead end,-123.0564748,49.2913123,0.0
5245,3,Junction,-123.056416,49.23975907,1.014871635036635
5246,3,Junction,-123.0562924,49.21783536,0.0
5247,3,Junction,-123.056256,49.21441892,0.0
5248,3,Junction,-123.0562495,49.22254753,0.2574846067639487
5249,3,Junction,-123.0562995,49.29072025,0.0
5250,4,Junction,-123.0561911,49.22482078,0.0
5251,3,Junction,-123.0561532,49.25346117,0.0
5252,3,Junction,-123.0560538,49.22575423,0.0
5253,2,Psudo,-123.0560535,49.25361457,0.0
5254,3,Junction,-123.0560109,49.22686213,0.0
5255,2,Psudo,-123.0558514,49.25235809,0.0
5256,1,Dead end,-123.0558378,49.24748577,0.0
5257,3,Junction,-123.055837,49.24709605,0.0
5258,3,Junction,-123.0557925,49.21762367,0.0
5259,3,Junction,-123.0557796,49.25403627,0.0
5260,4,Junction,-123.055486,49.2338628,3.0925717724020263
5261,3,Junction,-123.0554765,49.23486752,0.5203405226503064
5262,4,Junction,-123.0554685,49.23587508,0.232864462948006
5263,4,Junction,-123.0554489,49.23738307,0.0
5264,4,Junction,-123.0554288,49.23888903,0.0
5265,3,Junction,-123.0554167,49.23975334,2.67280406087662
5266,4,Junction,-123.0553801,49.23282088,0.2170448966728075
5267,2,Psudo,-123.055354,49.21019374,0.7323033696543975
5268,3,Junction,-123.055283,49.21578875,0.0
5269,3,Junction,-123.0552462,49.25485622,0.0
5270,3,Junction,-123.0552111,49.2317865,0.0
5271,3,Junction,-123.0551936,49.23086103,0.0
5272,2,Psudo,-123.0551386,49.20718842,0.0
5273,3,Junction,-123.0551488,49.21694731,0.0
5274,3,Junction,-123.0551219,49.21621154,0.0
5275,1,Dead end,-123.0551052,49.20559291,0.0
5276,4,Junction,-123.0550951,49.21251829,0.4129496711338881
5277,3,Junction,-123.054998,49.2557101,0.0
5278,3,Junction,-123.0549965,49.25600879,0.0
5279,3,Junction,-123.0549943,49.25660384,0.0
5280,3,Junction,-123.0549902,49.25756074,0.4255901233886546
5281,4,Junction,-123.0549306,49.22938027,0.0
5282,4,Junction,-123.0548777,49.2202138,0.0
5283,4,Junction,-123.054862,49.21895088,0.0
5284,3,Junction,-123.0548455,49.22115987,0.0
5285,3,Junction,-123.0548177,49.22197483,0.682554595010387
5286,3,Junction,-123.054799,49.22253758,0.3887839180742268
5287,4,Junction,-123.0547351,49.22481091,0.7105532272722921
5288,3,Junction,-123.0547069,49.21433222,0.0
5289,3,Junction,-123.0547397,49.25816917,0.0
5290,3,Junction,-123.0547013,49.22593671,0.8016305895390459
5291,4,Junction,-123.0547379,49.2600859,0.0
5292,4,Junction,-123.0547361,49.2591494,0.0
5293,3,Junction,-123.0547367,49.26102225,0.4169849234695225
5294,4,Junction,-123.0546785,49.22676391,0.0
5295,3,Junction,-123.0546548,49.22757085,0.0
5296,3,Junction,-123.0546879,49.26201113,0.7922550557391093
5297,4,Junction,-123.0546849,49.26296544,0.0
5298,4,Junction,-123.054684,49.26386993,0.5151371174238033
5299,4,Junction,-123.0546823,49.26477305,0.0
5300,4,Junction,-123.0546798,49.26572271,0.0
5301,4,Junction,-123.0546822,49.26950013,0.0
5302,4,Junction,-123.054678,49.26667195,0.617290140942288
5303,4,Junction,-123.054677,49.26757542,0.0
5304,4,Junction,-123.0546759,49.26847995,1.6038759654246166
5305,4,Junction,-123.0546772,49.27042545,1.2800288920547205
5306,4,Junction,-123.0546725,49.27135661,0.0
5307,4,Junction,-123.0546688,49.27229046,0.0
5308,4,Junction,-123.0546125,49.22847269,0.7452609768069955
5309,4,Junction,-123.054643,49.27326603,0.4129496711338881
5310,4,Junction,-123.0546413,49.27414007,0.0
5311,4,Junction,-123.0546386,49.27496942,0.7397003733882802
5312,4,Junction,-123.0546379,49.27579789,0.7524620356197647
5313,4,Junction,-123.0546345,49.27662858,0.0
5314,3,Junction,-123.0546318,49.27745761,0.0
5315,2,Junction,-123.054575,49.24792259,0.192385312893967
5316,4,Junction,-123.0545693,49.24881506,0.0
5317,4,Junction,-123.0545634,49.24970969,0.0
5318,3,Junction,-123.0545582,49.25064522,1.2422878885511333
5319,4,Junction,-123.0545724,49.27908508,0.0
5320,4,Junction,-123.05457,49.27827188,0.3054590259283046
5321,3,Junction,-123.0545677,49.27745783,0.0
5322,4,Junction,-123.0545669,49.28021627,0.0
5323,4,Junction,-123.0545661,49.28113972,3.588398227866194
5324,4,Junction,-123.0545664,49.28207162,0.0
5325,4,Junction,-123.0545667,49.28297542,2.141332108104716
5326,4,Junction,-123.0545657,49.28387946,0.0
5327,3,Junction,-123.0545151,49.23888394,0.0
5328,4,Junction,-123.054564,49.28478407,0.0
5329,4,Junction,-123.0545623,49.28568854,1.0970225281870496
5330,3,Junction,-123.0545232,49.25321129,0.0
5331,3,Junction,-123.054508,49.24023255,0.2084924617347612
5332,4,Junction,-123.0545585,49.28672467,0.0
5333,4,Junction,-123.0545582,49.28771901,1.0358318653693197
5334,4,Junction,-123.0545194,49.25404553,0.0
5335,1,Dead end,-123.0545187,49.2544286,0.0
5336,3,Junction,-123.0545033,49.24106165,0.0
5337,3,Junction,-123.0545004,49.24133724,0.0
5338,4,Junction,-123.0545522,49.28870737,0.0
5339,3,Junction,-123.0544984,49.24243729,0.0
5340,4,Junction,-123.0545456,49.28970274,0.0
5341,4,Junction,-123.0545468,49.29107817,0.2084924617347612
5342,4,Junction,-123.0545454,49.29071184,0.0
5343,1,Dead end,-123.0545437,49.29179088,0.0
5344,3,Junction,-123.054381,49.21489965,0.0
5345,3,Junction,-123.054371,49.23974706,0.0
5346,3,Junction,-123.0543008,49.21798176,0.0
5347,1,Dead end,-123.0542501,49.23435727,0.0
5348,4,Junction,-123.0542376,49.23586875,0.0
5349,3,Junction,-123.0542363,49.24461495,0.4998370298991989
5350,4,Junction,-123.0542313,49.24544216,0.0
5351,4,Junction,-123.0542297,49.24626935,0.0
5352,4,Junction,-123.0542188,49.23737553,0.308544470634651
5353,2,Junction,-123.054227,49.24709556,0.0
5354,3,Junction,-123.0541978,49.23888266,0.3660323412732292
5355,3,Junction,-123.0540676,49.24002851,0.7700431458051551
5356,3,Junction,-123.054014,49.24000365,3.1709711494926074
5357,3,Junction,-123.053795,49.24334455,0.0
5358,4,Junction,-123.0536942,49.21714004,0.0
5359,3,Junction,-123.0536733,49.21619806,0.0
5360,1,Dead end,-123.0536454,49.25660184,0.0
5361,2,Psudo,-123.0534545,49.20600684,0.5203405226503064
5362,2,Psudo,-123.0534116,49.20729962,0.5811664141181095
5363,3,Junction,-123.0534413,49.24370831,0.0
5364,1,Dead end,-123.0533666,49.22318238,0.0
5365,2,Psudo,-123.0533698,49.23280256,0.0
5366,3,Junction,-123.0530768,49.21425303,0.0
5367,4,Junction,-123.0530096,49.23586236,0.7856781408072188
5368,4,Junction,-123.0529894,49.23736802,0.0
5369,1,Dead end,-123.052985,49.2343507,0.0
5370,3,Junction,-123.0529925,49.26201019,0.6861939030260868
5371,3,Junction,-123.0529676,49.23887569,0.0
5372,3,Junction,-123.0529893,49.26102584,0.0
5373,3,Junction,-123.0529867,49.26008844,0.536268225207185
5374,3,Junction,-123.0529836,49.25915159,0.0
5375,3,Junction,-123.0529804,49.25817812,0.0
5376,2,Junction,-123.0529699,49.25446969,0.0
5377,3,Junction,-123.0529688,49.25491307,0.0
5378,3,Junction,-123.0529654,49.25570788,0.0
5379,3,Junction,-123.0529594,49.25749997,0.6491026283684022
5380,1,Dead end,-123.0528248,49.21527063,0.0
5381,4,Junction,-123.0527443,49.22021005,1.5056387117432912
5382,3,Junction,-123.0527352,49.21895306,0.0
5383,4,Junction,-123.0527181,49.2428886,1.2092565305209484
5384,4,Junction,-123.0525595,49.2211097,0.0
5385,3,Junction,-123.0525587,49.24461654,0.598956006466161
5386,3,Junction,-123.0525508,49.23932474,1.488063155412212
5387,3,Junction,-123.0525502,49.24150124,0.337754400898902
5388,4,Junction,-123.0525158,49.22192379,0.0
5389,3,Junction,-123.0524741,49.22274022,0.2680467169168741
5390,3,Junction,-123.0524526,49.22316263,0.0
5391,1,Dead end,-123.052435,49.21618533,0.0
5392,3,Junction,-123.0524201,49.22381022,0.0
5393,3,Junction,-123.0523705,49.22479445,0.0
5394,3,Junction,-123.0522385,49.21497965,0.0
5395,3,Junction,-123.0522325,49.24793033,0.7249803359578534
5396,4,Junction,-123.0522279,49.24882386,0.5526834771623851
5397,4,Junction,-123.0522238,49.24971811,0.0
5398,4,Junction,-123.0522228,49.25065683,0.0
5399,4,Junction,-123.0522078,49.25154073,0.7547192872036326
5400,4,Junction,-123.0521936,49.25237917,0.0
5401,3,Junction,-123.0521892,49.26200972,3.328215341470403
5402,4,Junction,-123.0521793,49.25321801,0.2399924795841344
5403,4,Junction,-123.0521643,49.25405683,0.0
5404,4,Junction,-123.0521736,49.26296431,0.6964132180495735
5405,3,Junction,-123.0521576,49.25448076,0.0
5406,4,Junction,-123.0521588,49.26386881,0.6050060671375364
5407,4,Junction,-123.0521441,49.26477239,0.9259298305602216
5408,4,Junction,-123.0521317,49.26572113,0.6361854860638709
5409,4,Junction,-123.0521191,49.26667084,0.4255901233886546
5410,4,Junction,-123.0521043,49.26757493,0.192385312893967
5411,4,Junction,-123.0520907,49.26847838,0.0
5412,4,Junction,-123.0520744,49.2695024,0.4948386596002069
5413,3,Junction,-123.0520608,49.27042374,0.0
5414,4,Junction,-123.0520289,49.24544489,0.0
5415,3,Junction,-123.0520278,49.24461679,0.0
5416,3,Junction,-123.0520279,49.24627271,0.3179890638191435
5417,4,Junction,-123.0520458,49.27135558,0.2680467169168741
5418,4,Junction,-123.0520317,49.27228698,0.9335209642879888
5419,3,Junction,-123.0519605,49.21709835,1.2917658318867118
5420,4,Junction,-123.0520174,49.27326362,0.0
5421,4,Junction,-123.0520024,49.27413777,0.0
5422,4,Junction,-123.0519861,49.27496624,0.0
5423,4,Junction,-123.0519797,49.27579554,0.0
5424,4,Junction,-123.0519769,49.27662532,0.0
5425,3,Junction,-123.0519117,49.23997915,0.2473386858938681
5426,4,Junction,-123.0519449,49.27745319,0.4430479816261725
5427,4,Junction,-123.0519437,49.27826718,1.4474945552756973
5428,4,Junction,-123.0519438,49.27908235,0.0
5429,4,Junction,-123.0519424,49.28021354,0.9418387900636842
5430,4,Junction,-123.0519403,49.28113581,6.842410211767431
5431,4,Junction,-123.0519401,49.28206766,0.2352166292404101
5432,4,Junction,-123.0519397,49.28297227,0.0
5433,4,Junction,-123.0519386,49.28387616,0.743082662958559
5434,4,Junction,-123.0519369,49.28478077,0.6426116020847181
5435,4,Junction,-123.0519365,49.28568525,0.0
5436,4,Junction,-123.0519339,49.28671945,0.0
5437,4,Junction,-123.0519332,49.2877192,0.7700431458051551
5438,3,Junction,-123.0518907,49.24751791,0.0
5439,3,Junction,-123.0518891,49.24792999,0.0
5440,1,Dead end,-123.0518844,49.24681278,0.0
5441,4,Junction,-123.0519223,49.28870958,0.0
5442,3,Junction,-123.0519212,49.29071419,0.0
5443,4,Junction,-123.0519188,49.28970051,0.4801414565714212
5444,1,Dead end,-123.0519191,49.29230358,0.0
5445,4,Junction,-123.0519151,49.29164655,0.0
5446,3,Junction,-123.0517833,49.22592095,0.2523606630893462
5447,3,Junction,-123.0517677,49.23886855,0.0
5448,4,Junction,-123.0517411,49.22673682,0.0
5449,3,Junction,-123.0517404,49.2373614,0.0
5450,4,Junction,-123.0517119,49.23585559,0.0
5451,4,Junction,-123.0516979,49.22755125,0.0
5452,4,Junction,-123.0516772,49.23384164,0.396868996882441
5453,4,Junction,-123.0516561,49.23278712,0.7547192872036326
5454,4,Junction,-123.0516494,49.22845621,0.6689717585696803
5455,3,Junction,-123.0516391,49.23177162,0.0
5456,3,Junction,-123.0516408,49.2424315,0.2549097606963093
5457,3,Junction,-123.0516286,49.23112894,0.3277227574378037
5458,3,Junction,-123.051623,49.23080036,0.0
5459,3,Junction,-123.0516138,49.23027712,0.0
5460,4,Junction,-123.0515988,49.22936628,0.0
5461,2,Psudo,-123.0515856,49.24031296,0.0
5462,3,Junction,-123.0515632,49.23886729,0.0
5463,3,Junction,-123.0514243,49.21894632,0.2214517872388609
5464,1,Dead end,-123.0514237,49.2193714,0.0
5465,1,Dead end,-123.0514295,49.24627368,0.0
5466,1,Dead end,-123.0512888,49.24659456,0.5416850759668536
5467,3,Junction,-123.0512522,49.24064377,0.0
5468,3,Junction,-123.0510346,49.24461722,0.0
5469,3,Junction,-123.0509423,49.2408308,0.7936142836436554
5470,3,Junction,-123.0508134,49.24327574,0.0
5471,3,Junction,-123.050585,49.21705849,0.5203405226503064
5472,4,Junction,-123.0505427,49.21806815,0.5582661385478637
5473,3,Junction,-123.0505403,49.21894535,0.0
5474,4,Junction,-123.0505389,49.2202085,0.0
5475,3,Junction,-123.0504967,49.22106588,0.0
5476,3,Junction,-123.0504549,49.22188003,0.0
5477,4,Junction,-123.0504131,49.22269368,0.0
5478,1,Dead end,-123.0504107,49.24622596,0.4342313267918116
5479,3,Junction,-123.0503585,49.22376443,0.3927110283578048
5480,4,Junction,-123.0503076,49.22477811,0.7105532272722921
5481,3,Junction,-123.0503005,49.2382806,0.6134189454749719
5482,4,Junction,-123.0502466,49.22591263,0.0
5483,3,Junction,-123.0502371,49.24111419,0.0
5484,3,Junction,-123.0502035,49.2267275,0.0
5485,4,Junction,-123.050198,49.2358455,0.5870367819374844
5486,4,Junction,-123.0501605,49.22754292,0.0
5487,3,Junction,-123.0501616,49.23386508,0.0
5488,4,Junction,-123.0501223,49.23278355,0.6999143591959344
5489,3,Junction,-123.0501166,49.23114595,0.0
5490,4,Junction,-123.0501132,49.22844703,0.308544470634651
5491,3,Junction,-123.0500647,49.22934922,0.0
5492,2,Psudo,-123.0496436,49.22267636,0.0
5493,3,Junction,-123.0496264,49.2446163,0.0
5494,3,Junction,-123.0496235,49.2454458,0.0
5495,3,Junction,-123.0496232,49.24626332,0.0
5496,3,Junction,-123.0496204,49.2471021,0.0
5497,3,Junction,-123.0496195,49.24752727,0.4705866415856499
5498,4,Junction,-123.0496162,49.24792806,0.0
5499,4,Junction,-123.0496087,49.24882324,0.4342313267918116
5500,4,Junction,-123.0496023,49.24971689,1.1437765624284824
5501,4,Junction,-123.0496003,49.2506549,0.6622820409839835
5502,4,Junction,-123.0495853,49.25153892,0.0
5503,3,Junction,-123.049571,49.25237728,0.0
5504,3,Junction,-123.0495547,49.24179965,0.9460222317412146
5505,3,Junction,-123.0495559,49.25321607,0.194328598882795
5506,4,Junction,-123.0495627,49.26200589,0.0
5507,4,Junction,-123.0495529,49.26296332,0.0
5508,3,Junction,-123.04954,49.25873023,2.9804412561085014
5509,3,Junction,-123.0495357,49.25447022,0.0
5510,3,Junction,-123.0495361,49.25543934,0.2790420885850588
5511,3,Junction,-123.0495387,49.2583808,0.0
5512,3,Junction,-123.0495364,49.25634382,0.0
5513,4,Junction,-123.0495341,49.25405658,0.0
5514,2,Psudo,-123.0495366,49.25679635,0.0
5515,4,Junction,-123.049537,49.25791797,0.3116610814491425
5516,4,Junction,-123.0495338,49.26386779,0.5309055429551132
5517,3,Junction,-123.0494993,49.24461588,0.0
5518,4,Junction,-123.049518,49.26477227,0.5048858887870696
5519,4,Junction,-123.0495097,49.26571725,0.7867106163023527
5520,4,Junction,-123.049494,49.26666741,0.0
5521,4,Junction,-123.0494781,49.26757193,0.0
5522,3,Junction,-123.0494656,49.26847588,0.0
5523,3,Junction,-123.0494642,49.26851232,0.0
5524,4,Junction,-123.0494497,49.26949922,0.0
5525,3,Junction,-123.0494353,49.27042103,0.2790420885850588
5526,4,Junction,-123.0494211,49.27135358,0.1885568451673771
5527,4,Junction,-123.0494053,49.27228503,0.6079248619469824
5528,4,Junction,-123.0493923,49.27326168,0.0
5529,4,Junction,-123.0493772,49.27413627,0.0
5530,4,Junction,-123.049363,49.27496618,0.5929664464014994
5531,4,Junction,-123.0493471,49.27579364,0.7623427143471035
5532,2,Junction,-123.049278,49.21933393,0.0
5533,4,Junction,-123.0493344,49.27662293,1.2627658309977674
5534,4,Junction,-123.0493182,49.27745181,0.0
5535,4,Junction,-123.0493171,49.27908001,0.525596487525562
5536,4,Junction,-123.0493156,49.28021025,0.4801414565714212
5537,4,Junction,-123.0493128,49.27826604,0.0
5538,4,Junction,-123.0493151,49.28113299,2.678245947072982
5539,4,Junction,-123.0493147,49.28206427,0.0
5540,4,Junction,-123.0493127,49.2829694,0.6235253948912
5541,4,Junction,-123.0493116,49.28387387,0.7935158907525506
5542,4,Junction,-123.0493098,49.28477791,2.361287008048576
5543,4,Junction,-123.0493087,49.28568237,1.5241881035952298
5544,4,Junction,-123.0493066,49.28671641,0.0
5545,4,Junction,-123.0493016,49.28771282,0.0
5546,4,Junction,-123.0492985,49.28870858,0.7034476949995692
5547,4,Junction,-123.0492965,49.28970387,0.0
5548,3,Junction,-123.0492943,49.29071487,0.0
5549,4,Junction,-123.0492905,49.29221342,0.0
5550,1,Dead end,-123.0492882,49.29266631,0.0
5551,3,Junction,-123.0490002,49.22019586,0.0
5552,1,Dead end,-123.0488984,49.22669677,0.0
5553,4,Junction,-123.0488699,49.2227417,0.3116610814491425
5554,3,Junction,-123.0488884,49.24247149,0.0
5555,3,Junction,-123.0488764,49.23761888,0.7807425994135658
5556,3,Junction,-123.0488412,49.21821457,0.0
5557,3,Junction,-123.0488292,49.23759698,0.0
5558,3,Junction,-123.0488266,49.23583754,0.0
5559,3,Junction,-123.0488024,49.22933506,0.0
5560,4,Junction,-123.0487967,49.23033683,0.2473386858938681
5561,4,Junction,-123.0487903,49.23116006,0.2847077732731954
5562,3,Junction,-123.0487747,49.23202503,0.8131758992441729
5563,3,Junction,-123.0487669,49.22476313,0.0
5564,4,Junction,-123.0487591,49.23278042,0.7285933624200216
5565,3,Junction,-123.0487355,49.23403717,0.7547192872036326
5566,1,Dead end,-123.0486217,49.24542319,0.0
5567,3,Junction,-123.0484304,49.24228031,0.0
5568,1,Dead end,-123.0482276,49.25452012,0.5471566423907612
5569,3,Junction,-123.0482144,49.25404367,0.7397003733882802
5570,3,Junction,-123.0481099,49.23839633,0.2214517872388609
5571,3,Junction,-123.0480329,49.21933358,0.0
5572,3,Junction,-123.0480313,49.22019392,0.0
5573,3,Junction,-123.0477089,49.2061915,0.0
5574,1,Dead end,-123.0476978,49.2053646,0.0
5575,3,Junction,-123.04768,49.2076586,2.189555094722372
5576,3,Junction,-123.0476975,49.22588854,0.0
5577,3,Junction,-123.0476638,49.20648234,0.9994902160010528
5578,3,Junction,-123.0476551,49.22672956,0.4801414565714212
5579,3,Junction,-123.047611,49.22751226,0.0
5580,3,Junction,-123.0476097,49.23706859,0.5526834771623851
5581,2,Psudo,-123.0475772,49.23573057,0.0
5582,3,Junction,-123.0475783,49.23705651,0.0
5583,3,Junction,-123.0475631,49.22841731,0.2236886739786474
5584,3,Junction,-123.0474598,49.22019276,0.4612219674180954
5585,3,Junction,-123.0474535,49.23906353,0.0
5586,3,Junction,-123.0473952,49.2419968,0.0
5587,3,Junction,-123.0473549,49.23403891,0.0
5588,1,Dead end,-123.0473591,49.24339485,0.0
5589,4,Junction,-123.0473106,49.22310973,0.0
5590,3,Junction,-123.0472268,49.224747,0.6632702880071648
5591,3,Junction,-123.0471102,49.21741542,0.0
5592,3,Junction,-123.047107,49.24460748,0.6608067526290647
5593,3,Junction,-123.0470934,49.24541939,0.4088201744225492
5594,4,Junction,-123.0470807,49.24625639,0.0
5595,4,Junction,-123.047074,49.25063546,0.0
5596,3,Junction,-123.0470672,49.24709384,0.0
5597,4,Junction,-123.047062,49.24880838,0.0
5598,4,Junction,-123.0470639,49.25151584,0.617290140942288
5599,4,Junction,-123.0470617,49.24970106,0.0
5600,4,Junction,-123.0470598,49.24791592,0.0
5601,3,Junction,-123.0470544,49.25235357,0.6964132180495735
5602,3,Junction,-123.0470449,49.2531914,0.3244455298634257
5603,4,Junction,-123.0470342,49.25403318,0.0
5604,2,Psudo,-123.0470316,49.25443367,0.0
5605,4,Junction,-123.0470245,49.25542432,0.5471566423907612
5606,4,Junction,-123.0470198,49.25632876,0.5754286759842668
5607,3,Junction,-123.0470148,49.25723323,0.0
5608,4,Junction,-123.0470101,49.2581816,1.2396342395126707
