StrID,streetName,StartX,StartY,MidX,MidY,EndX,EndY,DeadEndX,DeadEndY
7406,QUESNEL DRIVE,-123.170176191,49.2479540423,-123.169423454,49.2475404906,-123.168726169,49.2470479922,0,0
7492,MAGNOLIA ST,-123.150417953,49.2466683242,-123.150062195,49.2462429181,-123.149739368,49.2457876358,0,0
7225,SALISH DRIVE,-123.198273156,49.2339074452,-123.198224722,49.2342273817,-123.198257208,49.2345493112,0,0
7282,COLLINGWOOD ST,-123.181782494,49.2489973602,-123.181786769,49.2485230734,-123.181791378,49.2480487898,0,0
7576,BELMONT AV,-123.20872786,49.2736902463,-123.210247745,49.2737137512,-123.211767631,49.2737372561,0,0
7288,ELGIN ST,-123.082646743,49.2477190443,-123.082657743,49.2471233677,-123.082668744,49.2465276912,0,0
7328,W 10TH AV,-123.199966559,49.2636825122,-123.20148668,49.2637051423,-123.203006802,49.2637277725,0,0
7530,W 14TH AV,-123.206173705,49.26014063,-123.20769424,49.2601644101,-123.209214775,49.2601881901,0,0
7429,W 14TH AV,-123.203133538,49.2600941666,-123.204653621,49.2601174434,-123.206173705,49.26014063,0,0
7339,W 9TH AV,-123.201203089,49.2645863181,-123.202089601,49.264599951,-123.202976113,49.2646135839,0,0
7887,VICTORIA DRIVE,-123.06526465,49.2415153917,-123.065278829,49.24109451,-123.065293008,49.2406736282,0,0
7800,JOYCE ST,-123.028478279,49.2417426142,-123.028075789,49.2421631669,-123.027673298,49.2425837197,0,0
7580,CARIBOO ST,-123.027288936,49.2445162395,-123.027649456,49.2441467093,-123.028009969,49.2437771714,0,0
7989,E 57TH AV,-123.094853969,49.2183197371,-123.092895824,49.2182851571,-123.090937693,49.2182498719,0,0
7630,SELKIRK ST,-123.132133682,49.2452136124,-123.132152095,49.245065775,-123.132196483,49.2449234973,0,0
7607,MAPLE CRESCENT,-123.148374533,49.2455751041,-123.148200683,49.2453423549,-123.148026834,49.2451096058,0,0
7654,W 5TH AV,-123.208929128,49.2681322075,-123.210447864,49.2681564089,-123.2119666,49.2681806104,0,0
7732,ST. GEORGE ST,-123.094187125,49.243483415,-123.094195885,49.2430621531,-123.094205718,49.2426409149,0,0
7664,ARBUTUS ST,-123.15332802,49.2451975916,-123.153368985,49.2441020785,-123.15340995,49.2430065655,0,0
7942,HIGHBURY ST,-123.188143433,49.2423768372,-123.188147906,49.2419024859,-123.188153416,49.2414281455,0,0
7995,E 69TH AV,-123.094025869,49.2094718709,-123.093612089,49.2094664583,-123.09319831,49.2094610456,-123.09319831,49.20946105
7952,OSLER ST,-123.130089734,49.2415148231,-123.130098185,49.2412750229,-123.130106636,49.2410352227,-123.13010664,49.24103522
7859,HUDSON ST,-123.134823297,49.2428193539,-123.134567969,49.2422811949,-123.134554745,49.2416823097,0,0
8077,KINGSWAY,-123.093056028,49.2577734537,-123.092440189,49.2575451088,-123.09179312,49.2574277974,0,0
7837,CAMBIE ST,-123.11837774,49.2421528289,-123.118399523,49.2416155793,-123.118421306,49.2410783298,0,0
7592,GLADSTONE ST,-123.060960845,49.2443038277,-123.061377376,49.2439314479,-123.061794123,49.2435593091,0,0
7727,SIDNEY ST,-123.063686543,49.2444695338,-123.064095666,49.2441052536,-123.064504802,49.2437409875,0,0
7612,NANAIMO ST,-123.05663706,49.2446161543,-123.056637867,49.2443005399,-123.056638674,49.2439849256,0,0
7960,SPENCER ST,-123.036658392,49.2402435264,-123.036867193,49.2400242291,-123.037076844,49.2398057474,0,0
7809,MANOR ST,-123.039277397,49.2421072707,-123.039458068,49.2419173525,-123.039638735,49.2417274313,-123.03963873,49.24172743
7984,E 52ND AV,-123.094138599,49.2227154487,-123.09248348,49.222690056,-123.090828373,49.2226640193,0,0
8049,E 7TH AV,-123.09294221,49.264353586,-123.091976058,49.2643458636,-123.091009906,49.2643381413,0,0
7970,E 28TH AV,-123.094126115,49.2456180251,-123.092159948,49.245595319,-123.090193779,49.2455727766,0,0
7801,KNIGHT ST,-123.076306961,49.2430329941,-123.076314981,49.2427677102,-123.076323001,49.2425024264,0,0
7646,W 14TH AV,-123.209214775,49.2601881901,-123.210734439,49.2602115674,-123.212254102,49.2602349448,0,0
7642,W 10TH AV,-123.209084161,49.2638235728,-123.210604061,49.2638471759,-123.212123961,49.263870779,0,0
7737,W 11TH AV,-123.212157183,49.2629475942,-123.213693353,49.2629716077,-123.215229524,49.2629956213,0,0
7738,W 12TH AV,-123.212189001,49.2620435257,-123.213725542,49.2620675476,-123.215262083,49.2620915695,0,0
7647,W 15TH AV,-123.209246643,49.2592836542,-123.21076766,49.259307105,-123.212288678,49.2593305559,0,0
7944,KNIGHT ST,-123.076389536,49.2402035859,-123.076419221,49.2397785507,-123.076469103,49.2393553458,0,0
7593,HAGGART ST,-123.161060754,49.245982213,-123.160774379,49.24558401,-123.160487728,49.2451860055,0,0
7908,QUEBEC ST,-123.102760853,49.240520613,-123.102792604,49.2397967555,-123.102824355,49.239072898,0,0
7893,YEW ST,-123.155511695,49.243044154,-123.15553068,49.2425784158,-123.155549971,49.2421126902,0,0
7618,OSLER ST,-123.129951966,49.2454212945,-123.129968175,49.2449617951,-123.129984384,49.2445022957,0,0
7955,PRINCE EDWARD ST,-123.096907161,49.2404061878,-123.096922856,49.2399999016,-123.096939999,49.2395936739,0,0
7625,PRINCE EDWARD ST,-123.096882529,49.2443040883,-123.096893684,49.2439094151,-123.096904369,49.243514729,0,0
7760,CULLODEN ST,-123.078897699,49.2425191459,-123.078928084,49.2413724326,-123.078958601,49.240225723,0,0
8071,JACKSON AV,-123.093461044,49.2802643216,-123.093480709,49.2798118117,-123.093500373,49.2793593018,0,0
8055,E KING EDWARD AV,-123.094043748,49.2486792683,-123.093076763,49.2486688258,-123.092109779,49.2486583833,0,0
7773,PINE CRESCENT,-123.146942037,49.243578364,-123.146756731,49.2427914462,-123.146789693,49.2419775047,0,0
7956,RUBY ST,-123.02548715,49.2405144363,-123.025897035,49.2400962933,-123.026302492,49.2396738552,0,0
7640,VALLEY DRIVE,-123.154786533,49.2457141402,-123.154057212,49.2454560486,-123.15332802,49.2451975916,0,0
7608,MAPLE ST,-123.148026834,49.2451096058,-123.147853406,49.2448766262,-123.147679979,49.2446436467,0,0
7873,OAK ST,-123.127770746,49.2423725068,-123.127787011,49.2419007474,-123.127803276,49.2414289879,0,0
7721,PRINCE EDWARD ST,-123.096904369,49.243514729,-123.096915529,49.243106256,-123.096926607,49.2426977808,0,0
7663,WINDSOR ST,-123.08397419,49.2439066179,-123.083983046,49.243575155,-123.083991902,49.2432436921,0,0
7622,PRINCE ALBERT ST,-123.087866162,49.2435035613,-123.087869271,49.2433860047,-123.08787238,49.2432684481,0,0
7708,MACDONALD ST,-123.167902413,49.2451475678,-123.167913542,49.2446720073,-123.167925004,49.2441964548,0,0
7678,BELLEVUE DRIVE,-123.211851651,49.2713865047,-123.213339365,49.2725933398,-123.214837343,49.2737855965,0,0
7604,MAGNOLIA ST,-123.149739368,49.2457876358,-123.149742185,49.2453746781,-123.149757285,49.2449608162,0,0
8068,HOMER ST,-123.111898443,49.2827554329,-123.112680556,49.2822378868,-123.113462736,49.2817204417,0,0
7658,W 9TH AV,-123.209053153,49.2647085059,-123.210572331,49.2647319623,-123.212091508,49.2647554187,0,0
7661,WELWYN ST,-123.07002051,49.2439605611,-123.070025133,49.243678895,-123.070029756,49.2433972289,0,0
7704,JOYCE ST,-123.026996608,49.2433114783,-123.02733994,49.2429517834,-123.027673298,49.2425837197,0,0
7894,ANGUS DRIVE,-123.145515256,49.241958346,-123.145549554,49.2409442241,-123.145583853,49.2399301021,0,0
7988,E 56TH AV,-123.094824155,49.2191864564,-123.092869703,49.2191532398,-123.090915257,49.2191196797,0,0
8030,DUNSMUIR ST,-123.114433831,49.2823490935,-123.114919239,49.2826629995,-123.115404727,49.2829767828,0,0
7860,JAMES ST,-123.104016749,49.2413332076,-123.1040334,49.2409391469,-123.104051844,49.2405451658,-123.10401675,49.24133321
8006,ALEXANDER ST,-123.093297082,49.2839736322,-123.092321909,49.2839556426,-123.091346732,49.2839378785,0,0
7716,OSLER ST,-123.129984384,49.2445022957,-123.129999856,49.2440636665,-123.130015329,49.2436250372,0,0
7852,FLEMING ST,-123.072165822,49.2416107104,-123.072187325,49.2408770052,-123.072208827,49.2401432999,0,0
7802,KNIGHT ST,-123.076323001,49.2425024264,-123.07633506,49.2420859748,-123.07634712,49.2416695233,0,0
8005,ABBOTT ST,-123.107557267,49.2810725817,-123.107599511,49.2803889923,-123.107601719,49.279701477,0,0
7744,W 2ND AV,-123.213388682,49.2714090698,-123.214156338,49.2714203257,-123.214923994,49.2714315816,0,0
7638,ST. GEORGE ST,-123.094161407,49.2442718324,-123.094176341,49.2439210493,-123.09418516,49.2435700497,0,0
7621,PRINCE ALBERT ST,-123.087834292,49.244692351,-123.087850081,49.2440979522,-123.087866162,49.2435035613,0,0
7938,DUNBAR ST,-123.185247737,49.2423631205,-123.185251652,49.2418897082,-123.185255529,49.2414162956,0,0
7865,LAUREL ST,-123.124933906,49.2423779572,-123.124953316,49.2418503203,-123.124972733,49.2413226835,0,0
7700,HEATHER ST,-123.120520975,49.2443442728,-123.120542822,49.2438124092,-123.120560288,49.243280383,0,0
7797,GRANVILLE ST,-123.139257363,49.2436311228,-123.139270849,49.2432189716,-123.139284336,49.2428068205,0,0
7976,E 44TH AV,-123.093930652,49.2301364667,-123.092273963,49.2301097583,-123.090617276,49.2300828399,0,0
7805,LITTLE ST,-123.063985249,49.2427895894,-123.064006279,49.2421485145,-123.064027309,49.2415074397,0,0
7834,BEATRICE ST,-123.066550721,49.2415347264,-123.066573702,49.2408016955,-123.066596683,49.2400686647,0,0
7826,CHATHAM ST,-123.038763639,49.2411049978,-123.039660071,49.2401701516,-123.040556504,49.2392353053,0,0
7767,KILLARNEY ST,-123.040655511,49.2418775234,-123.041540436,49.2409385114,-123.042425411,49.2399995454,0,0
7599,JOYCE ST,-123.025832785,49.2445105115,-123.026411449,49.2439078507,-123.026996608,49.2433114783,0,0
7985,E 53RD AV,-123.094160846,49.2218114877,-123.092505524,49.221785761,-123.0908502,49.2217601664,0,0
7845,DUCHESS ST,-123.05023714,49.2411141872,-123.050581765,49.2409549484,-123.050942342,49.2408307982,0,0
8027,DENMAN ST,-123.13247264,49.293422852,-123.132756195,49.293235242,-123.133039749,49.2930476321,-123.13247264,49.29342285
8035,E 15TH AV,-123.09372642,49.2573278016,-123.093075336,49.257300862,-123.092424263,49.257273683,0,0
8036,E 15TH AV,-123.092424263,49.257273683,-123.092111562,49.2572608492,-123.09179886,49.2572480154,0,0
7929,CLARENDON ST,-123.055428758,49.2388890348,-123.055422728,49.2393211872,-123.055416688,49.2397533395,0,0
7735,VICTORIA DRIVE,-123.065218625,49.2428510217,-123.065219334,49.2428260905,-123.065220043,49.2428011594,0,0
7818,SLOCAN ST,-123.05164079,49.2424314966,-123.052095474,49.2419663682,-123.052550158,49.2415012398,0,0
7832,BALDWIN ST,-123.059620351,49.2419219689,-123.059852125,49.241715642,-123.0600839,49.241509315,0,0
7983,E 51ST AV,-123.094114519,49.2236165154,-123.092460262,49.2235922969,-123.090805997,49.2235687181,0,0
7977,E 45TH AV,-123.093961021,49.2292311511,-123.092303421,49.2292041345,-123.090645823,49.229177012,0,0
7992,E 60TH AV,-123.09415075,49.2156874763,-123.092581158,49.2156583873,-123.091011566,49.2156293192,0,0
7633,SLOCAN ST,-123.049499345,49.2446158835,-123.050156412,49.2439458437,-123.050813416,49.2432757426,0,0
8074,KASLO ST,-123.046690187,49.2802078881,-123.046690738,49.279642595,-123.046691017,49.2790773017,0,0
7963,VICTORIA DRIVE,-123.065314557,49.2400232331,-123.065327869,49.2396216415,-123.06534118,49.2392200499,0,0
7998,EVANS AV,-123.092886538,49.2727419765,-123.090972386,49.2724190585,-123.089058235,49.2720961404,0,0
7949,MCHARDY ST,-123.032971294,49.241230156,-123.033371417,49.2408114119,-123.033768799,49.2403900671,0,0
7987,E 55TH AV,-123.094198525,49.2200035773,-123.092544464,49.2199755463,-123.090890408,49.2199472276,0,0
7871,NANAIMO ST,-123.058669437,49.2408345076,-123.058672624,49.2407364314,-123.058675812,49.2406383551,0,0
7740,W 14TH AV,-123.212254102,49.2602349448,-123.213790944,49.2602589513,-123.215327786,49.2602829578,0,0
7875,PAYNE ST,-123.027922752,49.2408730811,-123.028106041,49.2406809611,-123.028289331,49.2404888412,-123.02792275,49.24087308
7828,RUPERT ST,-123.037711323,49.2406752837,-123.03860622,49.2397432892,-123.039500947,49.2388111316,0,0
7784,CAMBIE ST,-123.118141827,49.2431979313,-123.118351994,49.2427052942,-123.11837774,49.2421528289,0,0
7925,CAMBIE ST,-123.118421306,49.2410783298,-123.11839285,49.2407340531,-123.118244814,49.2404245843,0,0
7903,KERSLAND DRIVE,-123.116934442,49.2410310901,-123.11618407,49.2403579126,-123.115433698,49.2396847351,0,0
7957,SELKIRK ST,-123.13226808,49.2415965532,-123.132282535,49.2413570128,-123.132285249,49.2411167093,-123.13228525,49.24111671
7808,MANOR ST,-123.038913047,49.2424914646,-123.039095222,49.2422993677,-123.039277397,49.2421072707,0,0
7836,BOUNDARY ROAD,-123.023686023,49.2415070224,-123.023697231,49.2409330749,-123.023698168,49.2403583989,0,0
7725,RAVINE ST,-123.04641681,49.2430155435,-123.046905952,49.2425061041,-123.04739524,49.2419968045,-123.04641681,49.24301554
7812,OAK ST,-123.127730928,49.2435273156,-123.127750837,49.2429499112,-123.127770746,49.2423725068,0,0
8008,BEATTY ST,-123.108439743,49.2812328246,-123.109487512,49.2805388049,-123.110535409,49.2798449786,0,0
7857,GRANVILLE ST,-123.139284336,49.2428068205,-123.139295683,49.2423350019,-123.13930703,49.2418631834,0,0
7932,CONNAUGHT DRIVE,-123.142325274,49.2419110202,-123.142342101,49.2414249105,-123.142358928,49.2409388008,0,0
8034,E 13TH AV,-123.093035366,49.2588375691,-123.092067775,49.2588298077,-123.091100185,49.2588220463,0,0
7780,BALACLAVA ST,-123.17571705,49.244228143,-123.175722526,49.2437531905,-123.175727997,49.2432782379,0,0
7905,MAIN ST,-123.101470924,49.2404967644,-123.101503372,49.2397722905,-123.10153582,49.2390478166,0,0
7711,MAPLE CRESCENT,-123.147679979,49.2446436467,-123.147357668,49.2442118427,-123.147045824,49.2437733927,0,0
7602,MACDONALD ST,-123.167879159,49.2460980438,-123.167890618,49.2456228017,-123.167902413,49.2451475678,0,0
7965,WALLACE ST,-123.190897082,49.2423897886,-123.190904948,49.2419150747,-123.190911035,49.2414403346,0,0
7891,WALLACE ST,-123.190888906,49.2433410842,-123.190893215,49.2428654383,-123.190897082,49.2423897886,0,0
7885,ST. CATHERINES ST,-123.086009446,49.2408248812,-123.086018888,49.2405469891,-123.086028331,49.240269097,0,0
7840,COLLINGWOOD ST,-123.181934697,49.2433056988,-123.181939845,49.24282955,-123.181944993,49.2423534012,0,0
7851,FANNIN AV,-123.220566943,49.2738321907,-123.222516073,49.2745961283,-123.224758144,49.2747600014,0,0
7973,E 31ST AV,-123.09279885,49.242610975,-123.091540428,49.2425844467,-123.090282052,49.2425558503,0,0
7680,BELMONT AV,-123.213159517,49.2737591817,-123.21399843,49.2737723961,-123.214837343,49.2737855965,0,0
7650,W 2ND AV,-123.208812226,49.2713383352,-123.209823843,49.2713543267,-123.210835461,49.2713703181,0,0
8047,E 63RD AV,-123.094232027,49.2132035778,-123.093752784,49.2131694793,-123.093273541,49.2131353808,0,0
7850,EARLES ST,-123.045394117,49.2411904474,-123.045763727,49.240806627,-123.046133338,49.2404228066,0,0
7682,CAMBIE ST,-123.117300175,49.2436904417,-123.117730247,49.2434582768,-123.118141827,49.2431979313,0,0
7872,NANAIMO ST,-123.058675812,49.2406383551,-123.058689892,49.2402050516,-123.058703979,49.2397717482,0,0
7978,E 46TH AV,-123.093980746,49.2283265087,-123.092324481,49.2282994012,-123.090668217,49.2282721712,0,0
8081,LILLOOET ST,-123.03881348,49.2801999991,-123.038814715,49.2796350072,-123.038815838,49.279070015,0,0
8078,KOOTENAY ST,-123.025682056,49.2801917812,-123.025683561,49.2796268478,-123.02568492,49.2790619141,0,0
7636,ST. CATHERINES ST,-123.085918979,49.2439213893,-123.085928077,49.2435904972,-123.085937176,49.2432596052,0,0
7876,PRINCE ALBERT ST,-123.087917786,49.2416887067,-123.087929015,49.2412634612,-123.087939563,49.2408381983,0,0
8023,COMMERCIAL DRIVE,-123.070392797,49.2802804074,-123.070406013,49.2798273038,-123.070426568,49.2793744814,0,0
8080,LAKEWOOD DRIVE,-123.061714402,49.2796588352,-123.061719721,49.2793876507,-123.061725025,49.279116466,0,0
7657,W 8TH AV,-123.209022479,49.2655748361,-123.210541275,49.2655978385,-123.212060071,49.2656208408,0,0
7681,BLENHEIM ST,-123.178617067,49.245188947,-123.178621689,49.2447143915,-123.178626311,49.244239836,0,0
7587,EARLES ST,-123.042138834,49.2445850526,-123.042572543,49.2441167718,-123.043006251,49.243648491,0,0
7913,WILLOW ST,-123.123592866,49.2412708181,-123.12362461,49.2403249478,-123.123656354,49.2393790775,0,0
8076,KINGSWAY,-123.092424263,49.257273683,-123.092735466,49.257529737,-123.093056028,49.2577734537,0,0
7979,E 47TH AV,-123.09400032,49.227422496,-123.092345458,49.2273948134,-123.090690596,49.2273670864,0,0
7590,GLADSTONE ST,-123.060412779,49.2448938432,-123.060422299,49.2447964464,-123.060489432,49.2447253143,0,0
7597,JAMES ST,-123.103871774,49.2445133616,-123.103900909,49.2439180307,-123.103930044,49.2433226997,0,0
7794,FLEMING ST,-123.072194939,49.2429619038,-123.072144858,49.2423051205,-123.072165822,49.2416107104,0,0
7815,PRINCE EDWARD ST,-123.096811075,49.2426964474,-123.096821552,49.2424475944,-123.096832029,49.2421987413,0,0
7690,CROWN ST,-123.193631504,49.2452536758,-123.193636333,49.244778658,-123.193640828,49.2443036368,0,0
7691,DRUMMOND DRIVE,-123.213388682,49.2714090698,-123.214127787,49.272018487,-123.214880788,49.2726087999,0,0
7822,W 2ND AV,-123.214923994,49.2714315816,-123.2179144,49.2714369365,-123.220891736,49.2711679927,0,0
8010,BROUGHTON ST,-123.126182068,49.2903767809,-123.126484625,49.2901774227,-123.126787181,49.2899780645,-123.12618207,49.29037678
7824,W 6TH AV,-123.215071211,49.2673748746,-123.217324062,49.2673536152,-123.219572268,49.2672028407,0,0
7922,BALACLAVA ST,-123.175738919,49.2423295012,-123.175744394,49.2418551968,-123.175749839,49.241380892,0,0
7709,MACKENZIE ST,-123.170195086,49.245156424,-123.170198293,49.2446810929,-123.17020248,49.2442057693,0,0
8040,E 19TH AV,-123.093859944,49.2537758603,-123.092893271,49.2537612152,-123.091926598,49.2537465701,0,0
7886,TRAFALGAR ST,-123.165554204,49.2432394457,-123.165571374,49.2427648906,-123.165588786,49.2422903442,0,0
7799,HUDSON ST,-123.135663112,49.2438575368,-123.135309164,49.2432881874,-123.134823297,49.2428193539,0,0
7670,MAIN ST,-123.101389102,49.2422764996,-123.10139583,49.242130357,-123.101402558,49.2419842145,0,0
7605,MAIN ST,-123.101290703,49.2444719816,-123.101316852,49.2438758848,-123.101343001,49.243279788,0,0
7996,E KENT AV NORTH,-123.094071391,49.2079344585,-123.092620914,49.2080570432,-123.091170425,49.2081794777,0,0
7750,W 8TH AV,-123.212060071,49.2656208408,-123.213596901,49.2656442103,-123.215133327,49.2656769673,0,0
8028,DRAKE ST,-123.125815595,49.2748193748,-123.126300693,49.2751335998,-123.126785802,49.2754478066,0,0
7900,INVERNESS ST,-123.080125541,49.2402321877,-123.080156358,49.2392033731,-123.080186505,49.2381745384,0,0
7934,CULLODEN ST,-123.078958601,49.240225723,-123.079006227,49.2398144751,-123.079018124,49.2393963758,0,0
7742,W 16TH AV,-123.212324951,49.2583351232,-123.213860667,49.2583586095,-123.215396382,49.2583820959,0,0
7755,ANGUS DRIVE,-123.145472574,49.2435546682,-123.145493915,49.2427565071,-123.145515256,49.241958346,0,0
7843,CROWN ST,-123.193649288,49.2433540219,-123.193653592,49.242878604,-123.193659157,49.2424031991,0,0
7585,CROWN ST,-123.193622414,49.2462037053,-123.193627015,49.2457286911,-123.193631504,49.2452536758,0,0
7753,WALLACE ST,-123.19086992,49.2452445356,-123.190875358,49.2447702489,-123.190880675,49.2442959607,0,0
7911,SOMERVILLE ST,-123.085691139,49.2402669,-123.085720865,49.2392564723,-123.085751317,49.2382460659,0,0
8041,E 1ST AV,-123.093525074,49.2678888766,-123.092150919,49.2679794448,-123.090773284,49.2678645723,-123.09352507,49.26788888
7901,JAMES ST,-123.104113195,49.2390989363,-123.104082519,49.2398220511,-123.104051844,49.2405451658,0,0
7844,DUCHESS ST,-123.05158562,49.2403129581,-123.051748655,49.2401460526,-123.051911689,49.239979147,0,0
7697,GLADSTONE ST,-123.061794123,49.2435593091,-123.06220194,49.2431977339,-123.062609763,49.2428361656,0,0
7790,DUCHESS ST,-123.048888424,49.2424714906,-123.049222989,49.2421369879,-123.049554686,49.2417996493,0,0
7713,NANAIMO ST,-123.056639749,49.2434116407,-123.056924204,49.2429632767,-123.057312358,49.2425936959,0,0
7982,E 50TH AV,-123.09408881,49.2245571624,-123.093033908,49.2245401599,-123.091979004,49.2245232583,0,0
7717,PICTON ST,-123.04043826,49.2431023101,-123.040614054,49.2429164742,-123.040789849,49.2427306383,0,0
7975,E 43RD AV,-123.093902383,49.2310410716,-123.092245729,49.2310122583,-123.090589063,49.2309841328,0,0
7685,CLARENDON ST,-123.053441256,49.2437083072,-123.053618121,49.2435264269,-123.053794986,49.2433445466,0,0
7588,EARLES ST,-123.043006251,49.243648491,-123.043293591,49.2433601489,-123.04358093,49.2430718069,0,0
7953,PAYNE ST,-123.028289331,49.2404888412,-123.028697645,49.2400709977,-123.029093824,49.2396416585,0,0
7899,HEATHER ST,-123.120629313,49.2411593871,-123.120650353,49.2404911985,-123.120671393,49.2398230099,0,0
7943,HUDSON ST,-123.134554745,49.2416823097,-123.134559355,49.2414420998,-123.134563964,49.24120189,-123.13456396,49.24120189
7768,MARGUERITE ST,-123.143672865,49.2434450556,-123.143979448,49.2427171004,-123.144101682,49.24193718,0,0
8033,E 12TH AV,-123.093018897,49.2597422389,-123.092051468,49.2597343833,-123.091084038,49.2597265276,0,0
8039,E 18TH AV,-123.093825944,49.2546808511,-123.09285919,49.2546662276,-123.091892439,49.2546513905,0,0
7733,TRAFALGAR ST,-123.165496577,49.2448080382,-123.165508122,49.2444972675,-123.16551967,49.244186497,0,0
8062,GRANVILLE ST,-123.114832082,49.2846529915,-123.115614215,49.2841357466,-123.116396265,49.2836183757,0,0
7898,FRASER ST,-123.090331106,49.2403005245,-123.090357674,49.2393020767,-123.090384241,49.2383036289,0,0
7853,FRASER ST,-123.09029162,49.2417077268,-123.090303547,49.2412831191,-123.090315474,49.2408585115,0,0
7696,FRASER ST,-123.090257088,49.2435283531,-123.09026957,49.2430421017,-123.090282052,49.2425558503,0,0
7648,W 16TH AV,-123.209281646,49.2582887374,-123.21080324,49.2583154449,-123.212324951,49.2583351232,0,0
7918,ONTARIO ST,-123.105337284,49.2405691696,-123.105409776,49.2389421134,-123.10547411,49.2373147182,0,0
7595,HIGHBURY ST,-123.188099379,49.2461797811,-123.188104875,49.2457054453,-123.1881102,49.2452311076,0,0
7926,CAMOSUN ST,-123.196815349,49.2424180326,-123.196820518,49.2419438619,-123.19682569,49.2414696913,0,0
8051,E BROADWAY,-123.092973529,49.2625001976,-123.092005771,49.2624921934,-123.091038012,49.2624841892,0,0
7935,CYPRESS ST,-123.149417246,49.2420236991,-123.149198959,49.2417515466,-123.148980672,49.2414793941,0,0
8072,JERVIS ST,-123.124894591,49.2894260323,-123.125200399,49.289223746,-123.125506206,49.2890214597,0,0
7795,FRASER ST,-123.090282052,49.2425558503,-123.090286836,49.2421317885,-123.09029162,49.2417077268,0,0
7878,PRINCE EDWARD ST,-123.096832029,49.2421987413,-123.096869395,49.2413024685,-123.096907161,49.2404061878,0,0
7659,WALDEN ST,-123.099917441,49.2444492591,-123.099942929,49.2438513551,-123.099968418,49.2432534512,0,0
7765,HENRY ST,-123.077610748,49.2425107976,-123.077642959,49.2413608178,-123.077675038,49.2402108344,0,0
7825,WALLACE ST,-123.190880675,49.2442959607,-123.190884969,49.243818524,-123.190888906,49.2433410842,0,0
7653,W 4TH AV,-123.208897848,49.2690060312,-123.210416584,49.2690288609,-123.21193532,49.2690516905,0,0
7948,MCGEER ST,-123.031982034,49.240828086,-123.032383219,49.2404052863,-123.032786499,49.2399844848,0,0
7821,VICTORIA DRIVE,-123.065220043,49.2428011594,-123.065242346,49.2421582756,-123.06526465,49.2415153917,0,0
7924,BOUNDARY ROAD,-123.023698168,49.2403583989,-123.023667027,49.239969723,-123.023626495,49.2395815666,0,0
7764,FAIRMONT ST,-123.041583252,49.2422563244,-123.042488257,49.2413285665,-123.043383087,49.2403871895,0,0
7619,PICTON ST,-123.039620913,49.2439558364,-123.040029587,49.2435290733,-123.04043826,49.2431023101,0,0
7816,REID ST,-123.037045927,49.2429014147,-123.037635221,49.2422861109,-123.038224514,49.2416708071,0,0
7610,MOSS ST,-123.040327707,49.2445753752,-123.040440081,49.2444580816,-123.040552455,49.2443407881,0,0
7609,MCHARDY ST,-123.02978716,49.2445215952,-123.030172461,49.244132087,-123.030560863,49.2437456711,0,0
7869,MCHARDY ST,-123.032167102,49.2420747486,-123.032571452,49.2416545986,-123.032971294,49.241230156,0,0
7904,KILLARNEY ST,-123.042425411,49.2399995454,-123.043143007,49.2392732894,-123.043860604,49.2385470334,0,0
7798,HEATHER ST,-123.120560288,49.243280383,-123.120575176,49.2427543971,-123.120592928,49.2422285005,0,0
7611,MOSS ST,-123.040552455,49.2443407881,-123.041137402,49.2437302293,-123.041723745,49.2431210129,0,0
7991,E 59TH AV,-123.094128167,49.2165863831,-123.092557309,49.2165508547,-123.090986381,49.2165187284,0,0
7729,SLOCAN ST,-123.050813416,49.2432757426,-123.051227103,49.2428536196,-123.05164079,49.2424314966,0,0
7613,NANAIMO ST,-123.056638674,49.2439849256,-123.056638936,49.2438480629,-123.056639199,49.2437112003,0,0
8083,MALKIN AV,-123.093613083,49.2766471359,-123.093529539,49.2761604501,-123.093217015,49.2757746811,0,0
8061,GORE AV,-123.097321754,49.2803362253,-123.097256821,49.2798830728,-123.097195611,49.2794294023,0,0
8048,E 6TH AV,-123.092929833,49.2652578208,-123.091962949,49.2652502383,-123.090996065,49.2652426559,0,0
7723,PUGET DRIVE,-123.162826564,49.2443215647,-123.162786026,49.2442314355,-123.162745487,49.2441413064,0,0
7968,E 26TH AV,-123.094073938,49.2476612356,-123.09210953,49.2476376695,-123.090145119,49.2476143005,0,0
7786,CARNARVON ST,-123.172963338,49.2442170058,-123.172968105,49.2437424006,-123.172972896,49.2432677956,0,0
7819,ST. CATHERINES ST,-123.085957938,49.2425250647,-123.085969422,49.2421002302,-123.08598082,49.2416753934,0,0
7954,PINE CRESCENT,-123.146789693,49.2419775047,-123.146873906,49.2413864372,-123.146898617,49.2407891028,0,0
8059,GARDEN DRIVE,-123.057842512,49.2796375416,-123.057847034,49.2793663707,-123.057851556,49.2790951997,0,0
7714,NW MARINE DRIVE,-123.211725031,49.2749200316,-123.213246229,49.2753634012,-123.214762473,49.2758213754,0,0
7637,ST. GEORGE ST,-123.094152921,49.2445922586,-123.094157164,49.2444320455,-123.094161407,49.2442718324,0,0
7971,E 29TH AV,-123.094152921,49.2445922586,-123.092190514,49.2445724859,-123.090228121,49.2445515208,0,0
7627,RUPERT ST,-123.03396513,49.2445520076,-123.034176199,49.2443530875,-123.034387269,49.2441541675,0,0
7651,W 2ND AV,-123.210835461,49.2713703181,-123.211343556,49.2713784114,-123.211851651,49.2713865047,0,0
